id,grid_solution,steps
lgp-test-6x4-39,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-5x3-11,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""]]}",6
lgp-test-3x6-6,"{""header"": [""House"", ""Name"", ""Drink"", ""Flower""], ""rows"": [[""1"", ""`Eric`"", ""`Water`"", ""`Daffodils`""], [""2"", ""`Arnold`"", ""`Milk`"", ""`Carnations`""], [""3"", ""`Peter`\n - They All Have A Unique Favorite Flower: `Daffodils`"", ""`Tea`\n - Everyone Has A Unique Favorite Cigar: `Pall Mall`"", ""`Lilies`\n - People Have Unique Favorite Music Genres: `Rock`""]]}",10
lgp-test-5x2-19,,0
lgp-test-6x4-25,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-3x4-35,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Water`""], [""2"", ""`Arnold`"", ""`Tea`""], [""3"", ""`Peter`\n - Each Person Has A Unique Hobby: `Gardening`"", ""`Milk`\n\n## Clues:\n1""]]}",7
lgp-test-2x3-2,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-2x5-10,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Eric`"", ""`Red`""], [""2"", ""`Arnold`\n - Each Person Has An Occupation: `Engineer`"", ""`Yellow`\n - Each Person Prefers A Unique Type Of Vacation: `Beach`""]]}",5
lgp-test-4x3-0,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-2x5-31,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Eric`"", ""`Dane`""], [""2"", ""`Arnold`\n - People Have Unique Favorite Book Genres: `Mystery`"", ""`Brit`\n - Everyone Has A Favorite Smoothie: `Desert`""]]}",5
lgp-test-4x6-28,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Arnold`"", ""`Water`""], [""2"", ""`Peter`"", ""`Tea`""], [""3"", ""`Alice`"", ""`Milk`""], [""4"", ""`Eric`\n - People Have Unique Favorite Music Genres: `Rock`"", ""`Coffee`\n\n## Clues:\n1""]]}",9
lgp-test-2x2-36,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-2x5-32,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Eric`"", ""`Black`""], [""2"", ""`Arnold`\n - People Have Unique Hair Colors: `Black`"", ""`Brown`\n - Each Person Lives In A Unique Style Of House: `Colonial`""]]}",5
lgp-test-5x3-36,"{""header"": [""House"", ""Name"", ""Color"", ""Pet""], ""rows"": [[""1"", ""`Alice`"", ""`Brown`"", ""`Fish`""], [""2"", ""`Bob`"", ""`Red`"", ""`Cat`""], [""3"", ""`Arnold`"", ""`Blonde`"", ""`Hamster`""], [""4"", ""`Eric`"", ""`Gray`"", ""`Dog`""], [""5"", ""`Peter`\n - People Have Unique Hair Colors: `Brown`"", ""`Black`\n - Each Person Has A Unique Type Of Pet: `Fish`"", ""`Bird`\n\n## Clues:\n1""]]}",16
lgp-test-6x6-0,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-5x2-1,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""]]}",6
lgp-test-4x2-37,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-4x3-12,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-5x6-25,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Bob`"", ""`Swimming`""], [""2"", ""`Peter`"", ""`Baseball`""], [""3"", ""`Alice`"", ""`Tennis`""], [""4"", ""`Eric`"", ""`Basketball`""], [""5"", ""`Arnold`\n - People Use Unique Phone Models: `Iphone 13`"", ""`Soccer`\n - Everyone Has A Favorite Smoothie: `Cherry`""]]}",11
lgp-test-3x3-28,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Eric`"", ""`Brit`""], [""2"", ""`Peter`"", ""`Swede`""], [""3"", ""`Arnold`\n - People Own Unique Car Models: `Toyota Camry`"", ""`Dane`\n\n## Clues:\n1""]]}",7
lgp-test-2x5-13,"{""header"": [""House"", ""Name"", ""Color"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Black`"", ""`Tea`""], [""2"", ""`Arnold`\n - People Have Unique Hair Colors: `Black`"", ""`Brown`\n - Each Person Has An Occupation: `Engineer`"", ""`Water`\n - Each Person Prefers A Unique Type Of Vacation: `Mountain`""]]}",7
lgp-test-3x5-21,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Eric`"", ""`Brit`""], [""2"", ""`Arnold`"", ""`Dane`""], [""3"", ""`Peter`\n - Each Person Has An Occupation: `Engineer`"", ""`Swede`\n\n## Clues:\n1""]]}",7
lgp-test-6x2-3,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Eric`"", ""`Brown`""], [""2"", ""`Peter`"", ""`Red`""], [""3"", ""`Alice`"", ""`Gray`""], [""4"", ""`Arnold`"", ""`Black`""], [""5"", ""`Bob`"", ""`Blonde`""], [""6"", ""`Carol`\n - People Have Unique Hair Colors: `Brown`"", ""`Auburn`\n\n## Clues:\n1""]]}",13
lgp-test-2x3-5,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Water`""], [""2"", ""`Arnold`\n - Each Person Has A Unique Favorite Drink: `Water`"", ""`Tea`\n - Everyone Has A Unique Favorite Cigar: `Prince`""]]}",5
lgp-test-3x4-3,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Eric`"", ""`Dog`""], [""2"", ""`Peter`"", ""`Fish`""], [""3"", ""`Arnold`\n - Each Person Lives In A Unique Style Of House: `Ranch`"", ""`Cat`\n\n## Clues:\n1""]]}",7
lgp-test-5x3-12,,1
lgp-test-6x5-28,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Alice`"", ""`Blue`""], [""2"", ""`Eric`"", ""`White`""], [""3"", ""`Bob`"", ""`Red`""], [""4"", ""`Arnold`"", ""`Yellow`""], [""5"", ""`Peter`"", ""`Purple`""], [""6"", ""`Carol`\n - People Have Unique Favorite Music Genres: `Classical`"", ""`Green`\n\n## Clues:\n1""]]}",13
lgp-test-2x3-12,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-6x2-21,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-5x6-19,"{""header"": [""House"", ""Name"", ""Pet"", ""Drink""], ""rows"": [[""1"", ""`Alice`"", ""`Hamster`"", ""`Tea`""], [""2"", ""`Arnold`"", ""`Bird`"", ""`Coffee`""], [""3"", ""`Peter`"", ""`Fish`"", ""`Milk`""], [""4"", ""`Bob`"", ""`Cat`"", ""`Root Beer`""], [""5"", ""`Eric`\n - Each Mother Is Accompanied By Their Child: `Samantha`"", ""`Dog`\n - Each Person Has A Unique Favorite Drink: `Tea`"", ""`Water`\n - The Mothers' Names In Different Houses Are Unique: `Penny`""]]}",16
lgp-test-6x6-17,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-4x6-39,"{""header"": [""House"", ""Name"", ""Color"", ""Drink"", ""Flower""], ""rows"": [[""1"", ""`Arnold`"", ""`Red`"", ""`Milk`"", ""`Roses`""], [""2"", ""`Eric`"", ""`White`"", ""`Water`"", ""`Daffodils`""], [""3"", ""`Alice`"", ""`Yellow`"", ""`Tea`"", ""`Lilies`""], [""4"", ""`Peter`\n - People Own Unique Car Models: `Honda Civic`"", ""`Green`\n\n## Clues:\n1"", ""`Coffee`\n - People Have Unique Heights: `Very Short`"", ""`Carnations`\n - Each Person Has A Unique Favorite Drink: `Milk`""]]}",17
lgp-test-3x2-8,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-3x5-31,"{""header"": [""House"", ""Name"", ""Drink"", ""Sport"", ""Flower""], ""rows"": [[""1"", ""`Eric`"", ""`Milk`"", ""`Basketball`"", ""`Daffodils`""], [""2"", ""`Peter`"", ""`Water`"", ""`Tennis`"", ""`Lilies`""], [""3"", ""`Arnold`\n - The Mothers' Names In Different Houses Are Unique: `Janelle`"", ""`Tea`\n - They All Have A Unique Favorite Flower: `Daffodils`"", ""`Soccer`\n - Each Person Has A Unique Favorite Drink: `Milk`"", ""`Carnations`\n\n## Clues:\n1""]]}",13
lgp-test-3x2-15,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-3x4-8,"{""header"": [""House"", ""Name"", ""Pet"", ""Sport""], ""rows"": [[""1"", ""`Peter`"", ""`Cat`"", ""`Basketball`""], [""2"", ""`Arnold`"", ""`Dog`"", ""`Tennis`""], [""3"", ""`Eric`\n - Each Person Prefers A Unique Type Of Vacation: `Beach`"", ""`Fish`\n\n## Clues:\n1"", ""`Soccer`\n - Each Person Has A Unique Type Of Pet: `Cat`""]]}",10
lgp-test-3x3-38,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-6x5-33,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Alice`"", ""`Baseball`""], [""2"", ""`Peter`"", ""`Swimming`""], [""3"", ""`Bob`"", ""`Tennis`""], [""4"", ""`Eric`"", ""`Volleyball`""], [""5"", ""`Arnold`"", ""`Soccer`""], [""6"", ""`Carol`\n - Each Person Has A Unique Level Of Education: `Bachelor`"", ""`Basketball`\n - People Have Unique Heights: `Very Short`""]]}",13
lgp-test-6x2-20,"{""header"": [""House"", ""Name"", ""Flower""], ""rows"": [[""1"", ""`Alice`"", ""`Roses`""], [""2"", ""`Bob`"", ""`Lilies`""], [""3"", ""`Peter`"", ""`Iris`""], [""4"", ""`Eric`"", ""`Tulips`""], [""5"", ""`Arnold`"", ""`Daffodils`""], [""6"", ""`Carol`\n - They All Have A Unique Favorite Flower: `Roses`"", ""`Carnations`\n\n## Clues:\n1""]]}",13
lgp-test-2x4-29,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-2x4-38,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-6x5-21,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Alice`"", ""`Blonde`""], [""2"", ""`Bob`"", ""`Red`""], [""3"", ""`Carol`"", ""`Gray`""], [""4"", ""`Eric`"", ""`Black`""], [""5"", ""`Peter`"", ""`Brown`""], [""6"", ""`Arnold`\n - Each Person Has A Unique Hobby: `Knitting`"", ""`Auburn`\n\n## Clues:\n1""]]}",13
lgp-test-2x5-17,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Eric`"", ""`Soccer`""], [""2"", ""`Arnold`\n - The People Keep Unique Animals: `Horse`"", ""`Basketball`\n - Everyone Has A Unique Favorite Cigar: `Prince`""]]}",5
lgp-test-2x4-26,"{""header"": [""House"", ""Name"", ""Drink"", ""Sport""], ""rows"": [[""1"", ""`Eric`"", ""`Water`"", ""`Basketball`""], [""2"", ""`Arnold`\n - Everyone Has A Favorite Smoothie: `Cherry`"", ""`Tea`\n - People Have Unique Favorite Sports: `Basketball`"", ""`Soccer`\n\n## Clues:\n1""]]}",7
lgp-test-3x4-26,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Peter`"", ""`Fish`""], [""2"", ""`Eric`"", ""`Dog`""], [""3"", ""`Arnold`\n - Everyone Has Something Unique For Lunch: `Pizza`"", ""`Cat`\n\n## Clues:\n1""]]}",7
lgp-test-6x6-12,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Peter`"", ""`Brit`""], [""2"", ""`Arnold`"", ""`German`""], [""3"", ""`Carol`"", ""`Norwegian`""], [""4"", ""`Alice`"", ""`Swede`""], [""5"", ""`Eric`"", ""`Dane`""], [""6"", ""`Bob`\n - People Have Unique Favorite Music Genres: `Pop`"", ""`Chinese`\n\n## Clues:\n1""]]}",13
lgp-test-2x2-8,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-6x2-22,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Arnold`"", ""`Yellow`""], [""2"", ""`Bob`"", ""`Purple`""], [""3"", ""`Carol`"", ""`Green`""], [""4"", ""`Peter`"", ""`Red`""], [""5"", ""`Alice`"", ""`White`""], [""6"", ""`Eric`\n - Each Person Has A Favorite Color: `Yellow`"", ""`Blue`\n\n## Clues:\n1""]]}",13
lgp-test-3x4-29,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Eric`"", ""`Fish`""], [""2"", ""`Peter`"", ""`Cat`""], [""3"", ""`Arnold`\n - Each Person Has A Unique Type Of Pet: `Fish`"", ""`Dog`\n - Everyone Has A Unique Favorite Cigar: `Pall Mall`""]]}",7
lgp-test-4x5-36,"{""header"": [""House"", ""Name"", ""Color"", ""Flower""], ""rows"": [[""1"", ""`Peter`"", ""`Red`"", ""`Carnations`""], [""2"", ""`Eric`"", ""`Brown`"", ""`Roses`""], [""3"", ""`Alice`"", ""`Black`"", ""`Daffodils`""], [""4"", ""`Arnold`\n - Each Mother Is Accompanied By Their Child: `Bella`"", ""`Blonde`\n - They All Have A Unique Favorite Flower: `Carnations`"", ""`Lilies`\n - The People Keep Unique Animals: `Cat`""]]}",13
lgp-test-5x5-23,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Bob`"", ""`Tennis`""], [""2"", ""`Eric`"", ""`Baseball`""], [""3"", ""`Arnold`"", ""`Basketball`""], [""4"", ""`Peter`"", ""`Soccer`""], [""5"", ""`Alice`\n - People Have Unique Favorite Sports: `Tennis`"", ""`Swimming`\n - Each Mother Is Accompanied By Their Child: `Fred`""]]}",11
lgp-test-5x2-34,,1
lgp-test-3x4-11,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-3x6-18,"{""header"": [""House"", ""Name"", ""Color"", ""Sport""], ""rows"": [[""1"", ""`Eric`"", ""`Black`"", ""`Basketball`""], [""2"", ""`Arnold`"", ""`Blonde`"", ""`Tennis`""], [""3"", ""`Peter`\n - Everyone Has Something Unique For Lunch: `Spaghetti`"", ""`Brown`\n - People Have Unique Favorite Music Genres: `Classical`"", ""`Soccer`\n - People Have Unique Hair Colors: `Black`""]]}",10
lgp-test-6x4-9,"{""header"": [""House"", ""Name"", ""Nationality"", ""Color""], ""rows"": [[""1"", ""`Carol`"", ""`Swede`"", ""`Blue`""], [""2"", ""`Bob`"", ""`Chinese`"", ""`Red`""], [""3"", ""`Alice`"", ""`Norwegian`"", ""`Yellow`""], [""4"", ""`Arnold`"", ""`Dane`"", ""`Green`""], [""5"", ""`Eric`"", ""`German`"", ""`White`""], [""6"", ""`Peter`\n - People Use Unique Phone Models: `Samsung Galaxy S21`"", ""`Brit`\n - Each Person Has A Favorite Color: `Blue`"", ""`Purple`\n\n## Clues:\n1""]]}",19
lgp-test-5x2-29,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""]]}",6
lgp-test-3x5-37,,1
lgp-test-5x4-32,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Eric`"", ""`Gray`""], [""2"", ""`Bob`"", ""`Blonde`""], [""3"", ""`Arnold`"", ""`Black`""], [""4"", ""`Peter`"", ""`Brown`""], [""5"", ""`Alice`\n - People Use Unique Phone Models: `Oneplus 9`"", ""`Red`\n - People Own Unique Car Models: `Bmw 3 Series`""]]}",11
lgp-test-5x2-20,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""]]}",6
lgp-test-4x4-38,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Alice`"", ""`Red`""], [""2"", ""`Peter`"", ""`White`""], [""3"", ""`Eric`"", ""`Green`""], [""4"", ""`Arnold`\n - Each Person Has An Occupation: `Doctor`"", ""`Yellow`\n\n## Clues:\n1""]]}",9
lgp-test-5x3-22,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Arnold`"", ""`German`""], [""2"", ""`Eric`"", ""`Swede`""], [""3"", ""`Bob`"", ""`Norwegian`""], [""4"", ""`Peter`"", ""`Dane`""], [""5"", ""`Alice`\n - Everyone Has A Favorite Smoothie: `Desert`"", ""`Brit`\n\n## Clues:\n1""]]}",11
lgp-test-4x5-30,"{""header"": [""House"", ""Name"", ""Flower""], ""rows"": [[""1"", ""`Eric`"", ""`Roses`""], [""2"", ""`Arnold`"", ""`Daffodils`""], [""3"", ""`Peter`"", ""`Carnations`""], [""4"", ""`Alice`\n - People Have Unique Favorite Book Genres: `Mystery`"", ""`Lilies`\n - People Have Unique Favorite Music Genres: `Pop`""]]}",9
lgp-test-2x3-35,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-2x4-22,"{""header"": [""House"", ""Name"", ""Color"", ""Pet""], ""rows"": [[""1"", ""`Eric`"", ""`Brown`"", ""`Cat`""], [""2"", ""`Arnold`\n - People Have Unique Hair Colors: `Brown`"", ""`Black`\n - Each Person Has A Unique Type Of Pet: `Cat`"", ""`Dog`\n - Each Mother Is Accompanied By Their Child: `Fred`""]]}",7
lgp-test-4x6-16,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-6x3-17,,6
lgp-test-2x2-9,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-2x3-34,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Eric`"", ""`Basketball`""], [""2"", ""`Arnold`\n - People Have Unique Favorite Sports: `Basketball`"", ""`Soccer`\n - People Own Unique Car Models: `Ford F150`""]]}",5
lgp-test-6x5-31,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Carol`"", ""`Green`""], [""2"", ""`Eric`"", ""`Purple`""], [""3"", ""`Peter`"", ""`Blue`""], [""4"", ""`Alice`"", ""`Red`""], [""5"", ""`Bob`"", ""`White`""], [""6"", ""`Arnold`\n - Everyone Has Something Unique For Lunch: `Spaghetti`"", ""`Yellow`\n - The Mothers' Names In Different Houses Are Unique: `Holly`""]]}",13
lgp-test-4x3-28,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Eric`"", ""`Red`""], [""2"", ""`Alice`"", ""`Green`""], [""3"", ""`Arnold`"", ""`White`""], [""4"", ""`Peter`\n - Each Person Has A Favorite Color: `Red`"", ""`Yellow`\n - The People Keep Unique Animals: `Fish`""]]}",9
lgp-test-3x4-27,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Peter`"", ""`Dane`""], [""2"", ""`Eric`"", ""`Swede`""], [""3"", ""`Arnold`\n - Everyone Has A Favorite Smoothie: `Desert`"", ""`Brit`\n\n## Clues:\n1""]]}",7
lgp-test-2x5-14,"{""header"": [""House"", ""Name"", ""Flower""], ""rows"": [[""1"", ""`Eric`"", ""`Daffodils`""], [""2"", ""`Arnold`\n - Everyone Has Something Unique For Lunch: `Pizza`"", ""`Carnations`\n - People Have Unique Favorite Book Genres: `Science Fiction`""]]}",5
lgp-test-6x3-19,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Carol`"", ""`Boba Tea`""], [""2"", ""`Eric`"", ""`Coffee`""], [""3"", ""`Bob`"", ""`Water`""], [""4"", ""`Alice`"", ""`Milk`""], [""5"", ""`Arnold`"", ""`Root Beer`""], [""6"", ""`Peter`\n - People Have Unique Favorite Music Genres: `Country`"", ""`Tea`\n\n## Clues:\n1""]]}",13
lgp-test-6x4-4,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Alice`"", ""`Coffee`""], [""2"", ""`Bob`"", ""`Root Beer`""], [""3"", ""`Peter`"", ""`Milk`""], [""4"", ""`Eric`"", ""`Water`""], [""5"", ""`Carol`"", ""`Tea`""], [""6"", ""`Arnold`\n - People Own Unique Car Models: `Toyota Camry`"", ""`Boba Tea`\n\n## Clues:\n1""]]}",13
lgp-test-3x3-4,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Arnold`"", ""`Milk`""], [""2"", ""`Eric`"", ""`Water`""], [""3"", ""`Peter`\n - Each Person Has A Unique Hobby: `Gardening`"", ""`Tea`\n\n## Clues:\n1""]]}",7
lgp-test-5x3-1,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""]]}",6
lgp-test-3x2-9,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-3x3-27,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Water`""], [""2"", ""`Peter`"", ""`Tea`""], [""3"", ""`Arnold`\n - Each Person Has A Unique Hobby: `Photography`"", ""`Milk`\n\n## Clues:\n1""]]}",7
lgp-test-6x3-30,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Bob`"", ""`White`""], [""2"", ""`Eric`"", ""`Yellow`""], [""3"", ""`Carol`"", ""`Blue`""], [""4"", ""`Arnold`"", ""`Green`""], [""5"", ""`Alice`"", ""`Red`""], [""6"", ""`Peter`\n - People Use Unique Phone Models: `Google Pixel 6`"", ""`Purple`\n\n## Clues:\n1""]]}",13
lgp-test-4x5-15,"{""header"": [""House"", ""Name"", ""Color"", ""Pet"", ""Sport""], ""rows"": [[""1"", ""`Peter`"", ""`Blonde`"", ""`Bird`"", ""`Soccer`""], [""2"", ""`Alice`"", ""`Brown`"", ""`Fish`"", ""`Swimming`""], [""3"", ""`Arnold`"", ""`Black`"", ""`Dog`"", ""`Tennis`""], [""4"", ""`Eric`\n - The People Keep Unique Animals: `Cat`"", ""`Red`\n - Each Person Has A Unique Type Of Pet: `Bird`"", ""`Cat`\n\n## Clues:\n1"", ""`Basketball`\n - People Have Unique Hair Colors: `Blonde`""]]}",17
lgp-test-4x6-18,"{""header"": [""House"", ""Name"", ""Color"", ""Sport""], ""rows"": [[""1"", ""`Arnold`"", ""`Blonde`"", ""`Soccer`""], [""2"", ""`Eric`"", ""`Black`"", ""`Swimming`""], [""3"", ""`Peter`"", ""`Brown`"", ""`Tennis`""], [""4"", ""`Alice`\n - Each Person Has A Unique Level Of Education: `Master`"", ""`Red`\n - People Have Unique Favorite Book Genres: `Mystery`"", ""`Basketball`\n - People Have Unique Hair Colors: `Blonde`""]]}",13
lgp-test-6x3-5,"{""header"": [""House"", ""Name"", ""Nationality"", ""Color""], ""rows"": [[""1"", ""`Bob`"", ""`Swede`"", ""`Red`""], [""2"", ""`Arnold`"", ""`Dane`"", ""`Green`""], [""3"", ""`Peter`"", ""`German`"", ""`Purple`""], [""4"", ""`Alice`"", ""`Norwegian`"", ""`Blue`""], [""5"", ""`Eric`"", ""`Chinese`"", ""`White`""], [""6"", ""`Carol`\n - The People Are Of Nationalities: `Swede`"", ""`Brit`\n - Each Person Has A Favorite Color: `Red`"", ""`Yellow`\n\n## Clues:\n1""]]}",19
lgp-test-6x6-8,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Peter`"", ""`Brown`""], [""2"", ""`Eric`"", ""`Blonde`""], [""3"", ""`Bob`"", ""`Red`""], [""4"", ""`Arnold`"", ""`Auburn`""], [""5"", ""`Carol`"", ""`Black`""], [""6"", ""`Alice`\n - Each Person Has A Unique Birthday Month: `May`"", ""`Gray`\n - Each Mother Is Accompanied By Their Child: `Alice`""]]}",13
lgp-test-2x4-3,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Tea`""], [""2"", ""`Arnold`\n - Each Person Has A Unique Favorite Drink: `Tea`"", ""`Water`\n - Each Person Has A Unique Level Of Education: `High School`""]]}",5
lgp-test-2x3-0,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-5x2-8,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""]]}",6
